3.772927999307285	0
4.782320998856449	1
16.77899999958754	2
17.81947199924616	3
18.736059999355348	4
22.680111000227043	5
23.583862999657867	6
24.494986999343382	7
25.393574998815893	8
26.2710059996607	9
38.23577900038799	10
39.206600000397884	11
40.13122099968314	12
44.118678999439	13
45.08701899976586	14
46.06830599914247	15
47.01149699940288	16
58.939312999427784	17
59.86372599909373	18
60.784739998780424	19
61.692273999142344	20
73.72385400049097	21
74.61406299989903	22
75.51264999892737	23
76.41105199945741	24
84.40056399922469	25
85.44791999884183	26
86.47606999875279	27
87.42585399886593	28
95.49438399881183	29
96.42216799875314	30
97.38139299952309	31
98.3374970001023	32
102.40193199933856	33
103.31522100022994	34
104.25017899979139	35
105.16097799882118	36
113.18347700034792	37
114.29620200033241	38
115.21973599883495	39
116.14100000042527	40
123.97114899977169	41
124.89777399969171	42
125.93097299941292	43
134.95265299934545	44
135.85531799981254	45
136.87035799921432	46
145.86595499895338	47
146.83747199887875	48
147.76165799958108	49
148.69336999981897	50
157.50138299881655	51
158.4619820005173	52
159.39294499912648	53
160.31657500025176	54
161.25274600017292	55
170.2237569988938	56
171.59816899948055	57
172.50217999935558	58
179.48142199929862	59
180.38145399987116	60
181.37484100043366	61
182.51041999974404	62
183.3870289992774	63
195.39728299969283	64
196.37370099917462	65
197.24694799879217	66
202.1422830002848	67
203.30523200027528	68
204.22894500006805	69
205.26230199902784	70
217.18810299898905	71
218.21146900038002	72
219.13912299896765	73
220.12924699993164	74
221.11229799884313	75
222.15882700038492	76
223.10267200009548	77
232.19448700001522	78
233.268775000397	79
234.1913799991744	80
235.112467998988	81
243.95008600004076	82
244.87418399985472	83
245.87018300007912	84
253.8627310004813	85
254.82093499886105	86
255.75790199945914	87
263.693852999495	88
264.5977199990739	89
265.4995670000062	90
266.35489299951587	91
275.1544599996123	92
276.0794869991514	93
277.00026399907074	94
287.4320809987694	95
288.8507200004824	96
297.74235600052634	97
298.7562059988704	98
299.8369590004586	99
