10.161591999349184	0
11.248966000493965	1
12.341896999714663	2
20.33184500032803	3
21.284082999045495	4
29.978828999446705	5
31.11061100025836	6
32.09687500020664	7
33.10209299888811	8
41.09363200041116	9
42.097370998817496	10
43.01852000025974	11
47.98295799992047	12
48.98070600029314	13
49.95652300021902	14
50.963396999577526	15
62.973056999908295	16
63.947880998966866	17
64.96354000046267	18
65.95482299962896	19
66.92161499995564	20
67.89245599975402	21
68.77869900017686	22
77.64093299920205	23
78.58779999878607	24
79.52153899896075	25
88.3238189999247	26
89.24089299944171	27
90.2146909993462	28
91.1828879998211	29
100.06306899958872	30
101.08454900000652	31
102.24984500018763	32
110.26320599921746	33
111.16346299968427	34
112.1967239996593	35
120.13147399920854	36
121.10503199983214	37
122.09736699878704	38
123.01854900033504	39
131.07160599975032	40
132.02932700005476	41
132.91993299935712	42
134.16346099984366	43
142.24735099924146	44
143.19591999992554	45
144.22314799958258	46
145.30047599873797	47
154.38300300047558	48
155.26090200000908	49
156.23364499879244	50
157.1320109997032	51
166.28944100011722	52
167.2357089992147	53
168.1483649990696	54
169.04700200029765	55
177.05615699924238	56
178.00750599963067	57
178.93315899891604	58
186.90000499918824	59
187.82469799953105	60
188.75468999976874	61
189.76954499885323	62
197.81800599957933	63
198.8859630000661	64
199.8125899990555	65
200.76768000035372	66
208.8398870000674	67
209.84352300001774	68
210.75429299889947	69
211.67562699884002	70
223.60968099928868	71
224.57625399874814	72
225.5349289989681	73
226.5579639988573	74
235.56847299914807	75
236.50449900014792	76
237.46469999969122	77
238.40910000035365	78
239.30854599893792	79
247.3014079987479	80
248.22923600004287	81
249.18332299967005	82
250.08188799984055	83
260.9034809993318	84
262.02387400007865	85
263.02596499954234	86
267.2357129995362	87
268.4979650002788	88
269.4231099994795	89
277.56145399871457	90
278.5814290000417	91
279.50283599966497	92
280.5566919996636	93
289.62388999934774	94
290.5928849995689	95
291.58162999920023	96
292.8639439996914	97
300.29610699966724	98
301.4482219987258	99
