7.2068089993990725	0
8.314175000123214	1
13.396271999226883	2
14.475792999292025	3
15.437001999089262	4
26.39951099990867	5
27.28251500047918	6
28.160010999272345	7
29.27267999984906	8
34.22954999950889	9
35.16638799919747	10
36.09993999998551	11
37.02227999929164	12
51.930691999587	13
52.926078999007586	14
54.04989099952218	15
55.07133500032069	16
56.059063999782666	17
56.99702799938677	18
57.966259999375325	19
70.09202299923345	20
71.1295719993359	21
72.07072299934225	22
73.00415999998222	23
81.18146900051215	24
82.13931600039359	25
83.16061400000763	26
84.09758000016154	27
92.14096899995639	28
93.12739899905864	29
94.0549570004805	30
95.04998500051443	31
106.02574499898765	32
106.98066799886874	33
107.9073069995502	34
108.86706599922036	35
116.88475299888523	36
117.88859499938553	37
118.83343999943463	38
126.80746499972884	39
127.7337350002199	40
128.77339199985727	41
129.8101169995789	42
137.81597599881934	43
138.77245399999083	44
139.69963399904373	45
140.71304299977783	46
150.17012899988913	47
151.40540999891527	48
152.28230799948506	49
153.21519099961733	50
162.20782199889072	51
163.13216599883162	52
164.05605399995693	53
164.9774659999821	54
173.8608319992636	55
174.82863199984422	56
175.72797600041667	57
183.70284599950537	58
184.62697900031344	59
185.56346900004428	60
190.57239999892772	61
191.54573599917057	62
192.64275599925895	63
193.56101700032013	64
205.51342999897315	65
206.46175399997446	66
207.38324099875172	67
208.25963300012518	68
213.11934599907545	69
214.1878389993508	70
215.1722639991931	71
216.09360599904903	72
228.07360499973584	73
229.14970199963136	74
230.13831099888193	75
231.13198099963483	76
240.0472829995124	77
241.03905899937672	78
241.98253899885458	79
242.90334800025448	80
250.92901599964534	81
251.8300600004295	82
252.79599299938127	83
256.7661470002349	84
257.6828809997096	85
258.5812019988225	86
259.4794679989718	87
270.56137199906516	88
271.48640700033866	89
272.4137450004491	90
273.2902400002786	91
281.48853600032453	92
282.4708329990244	93
283.392190000086	94
284.268567998879	95
285.26666200014006	96
294.74088399911125	97
295.87192200051504	98
297.10093599896936	99
